Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
dance shoes,,,Black,No,1200,300,51,Black,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Gorgeous,Simple,formal; party; theatrical,2,No,For sale,1.9.0,Yes,ShoesLowcutDanceshoes0,1363,14263,y85WnXhnnxE26WDhx,37B7
dance shoes,,,Pink,No,1200,300,51,Pink,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Gorgeous,Simple,formal; party; theatrical,3,No,For sale,1.9.0,Yes,ShoesLowcutDanceshoes5,1363,14385,Qe7dcXoBkPeB4Aays,3831
dance shoes,,,Orange,No,1200,300,51,Orange,Orange,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Gorgeous,Simple,formal; party; theatrical,4,No,For sale,1.9.0,Yes,ShoesLowcutDanceshoes2,1363,14382,wrBxZwZSHCv3gcK3R,382E
dance shoes,,,Gold,No,1200,300,51,Yellow,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Gorgeous,Simple,formal; party; theatrical,5,No,For sale,1.9.0,Yes,ShoesLowcutDanceshoes1,1363,14381,rccPBBZPp5LKQXaqF,382D
dance shoes,,,Green,No,1200,300,51,Green,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Gorgeous,Simple,formal; party; theatrical,6,No,For sale,1.9.0,Yes,ShoesLowcutDanceshoes6,1363,14386,GaTkYpycnMPNpkEkz,3832
dance shoes,,,Blue,No,1200,300,51,Blue,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Gorgeous,Simple,formal; party; theatrical,7,No,For sale,1.9.0,Yes,ShoesLowcutDanceshoes4,1363,14384,JRswHFLPGkqfshFbZ,3830
dance shoes,,,Purple,No,1200,300,51,Purple,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Gorgeous,Simple,formal; party; theatrical,8,No,For sale,1.9.0,Yes,ShoesLowcutDanceshoes7,1363,14387,dQzSTe9dzJYFBg9ne,3833
earth-egg shoes,,,,Yes,NFS,800,351,Red,Yellow,1x1,,,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,,Free,Active,Cute,fairy tale; party; theatrical,1,No,Not for sale,1.1.0,Yes,ShoesLowcutEggground0,1211,12455,PXnPHB4ZkaMwv3Y7s,30A7
embroidered shoes,,,White,No,2100,525,23,White,Pink,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Elegant,Cute,everyday; formal,1,No,For sale,1.0.0,Yes,ShoesLowcutEmbroidery1,1098,11987,rzZXksuyaHbm4SMM9,2ED3
embroidered shoes,,,Black,No,2100,525,23,Black,Pink,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Elegant,Cute,everyday; formal,2,No,For sale,1.0.0,Yes,ShoesLowcutEmbroidery2,1098,11988,2JD3QbctqaQhPpBAb,2ED4
embroidered shoes,,,Red,No,2100,525,23,Red,Pink,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Elegant,Cute,everyday; formal,3,No,For sale,1.0.0,Yes,ShoesLowcutEmbroidery0,1098,9847,GpHkK4Gy7yLYxbtcL,2677
embroidered shoes,,,Blue,No,2100,525,23,Aqua,Pink,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Elegant,Cute,everyday; formal,4,No,For sale,1.0.0,Yes,ShoesLowcutEmbroidery3,1098,11989,SuLAcSivQvdYEXHJB,2ED5
faux-fur ankle booties,,,Ruby red,No,1450,362,51,Red,Beige,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Elegant,Cute,everyday; fairy tale; formal; party; theatrical,1,No,For sale,1.0.0,Yes,ShoesHighcutFurboots2,767,11683,jdCjhSTkbKzX85LN2,2DA3
faux-fur ankle booties,,,Olive,No,1450,362,51,Green,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Elegant,Cute,everyday; fairy tale; formal; party; theatrical,2,No,For sale,1.0.0,Yes,ShoesHighcutFurboots0,767,5476,5FBywrCNgwAiqhXa7,1564
faux-fur ankle booties,,,Navy blue,No,1450,362,51,Blue,Gray,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Elegant,Cute,everyday; fairy tale; formal; party; theatrical,3,No,For sale,1.0.0,Yes,ShoesHighcutFurboots3,767,11684,Dzxt6pdX2LJWacn3H,2DA4
faux-fur ankle booties,,,Beige,No,1450,362,51,Beige,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,All Year,Free,Elegant,Cute,everyday; fairy tale; formal; party; theatrical,4,No,For sale,1.0.0,Yes,ShoesHighcutFurboots1,767,11682,KAt8hHZ3mDftYYiYt,2DA2
faux-shearling boots,,,Gray,No,1600,400,51,Gray,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Cute,Active,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,ShoesHighcutMouton4,520,11550,GG7HfiPFNJvLwh5XC,2D1E
faux-shearling boots,,,Black,No,1600,400,51,Black,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Cute,Active,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,ShoesHighcutMouton3,520,11549,YksdBvaJ3k6ouj243,2D1D
faux-shearling boots,,,Pink,No,1600,400,51,Pink,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Cute,Active,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,ShoesHighcutMouton1,520,11547,pbeHtooPfjRSuwhmY,2D1B
faux-shearling boots,,,Green,No,1600,400,51,Green,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Cute,Active,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,ShoesHighcutMouton2,520,11548,gyP9Azdy4b7iaCGoH,2D1C
faux-shearling boots,,,Beige,No,1600,400,51,Beige,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Cute,Active,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,ShoesHighcutMouton0,520,4721,z8A8CEX4Zoxos8ECz,1271
faux-suede sneakers,,,Berry red,No,1080,270,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,Winter,Free,Simple,Active,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,ShoesLowcutSuede7,1003,10080,PcsAkqLHgZo2yhwSH,2760
faux-suede sneakers,,,Pink,No,1080,270,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,ShoesLowcutSuede4,1003,10077,oqSaR83bRDZiLnibc,275D
faux-suede sneakers,,,Orange,No,1080,270,51,Orange,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,3,No,For sale,1.0.0,Yes,ShoesLowcutSuede3,1003,10076,442jYo3kkgtjrfNJw,275C
faux-suede sneakers,,,Green,No,1080,270,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Active,everyday; outdoorsy; sporty,4,No,For sale,1.0.0,Yes,ShoesLowcutSuede0,1003,6893,8ci7eigwwimo5zHrm,1AED
faux-suede sneakers,,,Light blue,No,1080,270,51,Aqua,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,5,No,For sale,1.0.0,Yes,ShoesLowcutSuede5,1003,10078,2h5vwhQBfHf6Qmbzc,275E
faux-suede sneakers,,,Navy blue,No,1080,270,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Active,everyday; outdoorsy; sporty,6,No,For sale,1.0.0,Yes,ShoesLowcutSuede1,1003,10074,gCcxqWq9CrrDemMzu,275A
faux-suede sneakers,,,Purple,No,1080,270,51,Purple,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,7,No,For sale,1.0.0,Yes,ShoesLowcutSuede6,1003,10079,3gXbkXjifTka79wk5,275F
faux-suede sneakers,,,Beige,No,1080,270,51,Beige,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,Winter,Free,Simple,Active,everyday; outdoorsy; sporty,8,No,For sale,1.0.0,Yes,ShoesLowcutSuede2,1003,10075,h7v8F5izpTkwhCo9X,275B
flashy animal boots,,,White,No,1260,315,51,White,Aqua,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,,Free,Cute,Simple,fairy tale; goth; party; comfy,1,No,For sale,1.5.0,Yes,ShoesLowcutHalloween2,1269,13414,drgjAsFgNKMfycSKd,3466
flashy animal boots,,,Black,No,1260,315,51,Black,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,,Free,Cute,Simple,fairy tale; goth; party; comfy,2,No,For sale,1.5.0,Yes,ShoesLowcutHalloween5,1269,13417,qWrmeNEbgMoSt3o4A,3469
flashy animal boots,,,Red,No,1260,315,51,Red,Black,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,,Free,Cute,Simple,fairy tale; goth; party; comfy,3,No,For sale,1.5.0,Yes,ShoesLowcutHalloween4,1269,13416,Ap3sgz4qxppwGEXYa,3468
flashy animal boots,,,Orange,No,1260,315,51,Orange,Yellow,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,,Free,Cute,Simple,fairy tale; goth; party; comfy,4,No,For sale,1.5.0,Yes,ShoesLowcutHalloween0,1269,13016,Nzi7JG2GRqQwRPQw9,32D8
flashy animal boots,,,Green,No,1260,315,51,Green,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,,Free,Cute,Simple,fairy tale; goth; party; comfy,5,No,For sale,1.5.0,Yes,ShoesLowcutHalloween3,1269,13415,GiWy6GAokx9oe3qXJ,3467
flashy animal boots,,,Purple,No,1260,315,51,Purple,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,,Free,Cute,Simple,fairy tale; goth; party; comfy,6,No,For sale,1.5.0,Yes,ShoesLowcutHalloween1,1269,13413,QgD6tkxkLgroF9eXu,3465
flip-flops,,,White,No,350,87,51,White,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; comfy; sporty; vacation,1,No,For sale,1.0.0,Yes,ShoesSandalBeachborder3,761,10735,43ihwwTdqsQFFdDra,29EF
flip-flops,,,Red,No,350,87,51,Red,Yellow,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; comfy; sporty; vacation,2,No,For sale,1.0.0,Yes,ShoesSandalBeachborder7,761,10739,e49sttYMp9iQhn5JA,29F3
flip-flops,,,Pink,No,350,87,51,Pink,Gray,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Active,Active,outdoorsy; comfy; sporty; vacation,3,No,For sale,1.0.0,Yes,ShoesSandalBeachborder6,761,10738,KzSKyqg45TYFdmmq5,29F2
flip-flops,,,Orange,No,350,87,51,Orange,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; comfy; sporty; vacation,4,No,For sale,1.0.0,Yes,ShoesSandalBeachborder4,761,10736,A4KkCM8MYzSzgiLxm,29F0
flip-flops,,,Yellow,No,350,87,51,Yellow,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; comfy; sporty; vacation,5,No,For sale,1.0.0,Yes,ShoesSandalBeachborder2,761,10169,SKNg35jGs9MaLTD77,27B9
flip-flops,,,Green,No,350,87,51,Green,Orange,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; comfy; sporty; vacation,6,No,For sale,1.0.0,Yes,ShoesSandalBeachborder1,761,6922,wjnPzGx8aWE7G6gce,1B0A
flip-flops,,,Light blue,No,350,87,51,Aqua,Orange,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; comfy; sporty; vacation,7,No,For sale,1.0.0,Yes,ShoesSandalBeachborder5,761,10737,YyhMNsS7x3fugPLzk,29F1
flip-flops,,,Blue,No,350,87,51,Blue,Aqua,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; comfy; sporty; vacation,8,No,For sale,1.0.0,Yes,ShoesSandalBeachborder0,761,5470,b2pTnAJLeY3nCC85w,155E
flower sandals,,,White,No,1200,300,51,White,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,All Year,Summer,Free,Cute,Cute,fairy tale; outdoorsy; vacation,1,No,For sale,1.0.0,Yes,ShoesSandalFlower6,766,10131,zEAdQCRGCGkGXo3zH,2793
flower sandals,,,Black,No,1200,300,51,Black,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,All Year,,Free,Cute,Cute,fairy tale; outdoorsy; vacation,2,No,For sale,1.0.0,Yes,ShoesSandalFlower5,766,10130,sZKDexuZQqMHvKNha,2792
flower sandals,,,Pink,No,1200,300,51,Red,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,All Year,,Free,Cute,Cute,fairy tale; outdoorsy; vacation,3,No,For sale,1.0.0,Yes,ShoesSandalFlower1,766,10126,CuM8H6yjAxM9hvKbB,278E
flower sandals,,,Yellow,No,1200,300,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,All Year,,Free,Cute,Cute,fairy tale; outdoorsy; vacation,4,No,For sale,1.0.0,Yes,ShoesSandalFlower0,766,5475,iKjt4fpKTzWFNoWqv,1563
flower sandals,,,Green,No,1200,300,51,Green,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,All Year,,Free,Cute,Cute,fairy tale; outdoorsy; vacation,5,No,For sale,1.0.0,Yes,ShoesSandalFlower2,766,10127,MvQdXTd5fpze9DrcN,278F
flower sandals,,,Blue,No,1200,300,51,Blue,Aqua,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,All Year,,Free,Cute,Cute,fairy tale; outdoorsy; vacation,6,No,For sale,1.0.0,Yes,ShoesSandalFlower4,766,10129,iBZH8z7aReKctqLyG,2791
flower sandals,,,Purple,No,1200,300,51,Purple,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,All Year,,Free,Cute,Cute,fairy tale; outdoorsy; vacation,7,No,For sale,1.0.0,Yes,ShoesSandalFlower3,766,10128,vMQexjCj2Egq6S9Tm,2790
Force ReBoots,,,,No,2000,500,201,Gray,Red,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Active,Cool,sporty,1,No,Not in catalog,3.0.0,Yes,ShoesKneeForcereBoots0,1548,1134,rcg3wAnii5aNApfwz,046E
ghillie brogues,,,White,No,2340,585,23,White,White,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Gorgeous,Cool,formal; work,1,No,For sale,1.0.0,Yes,ShoesLowcutBrogues2,924,11478,2mGMrrGvMowcBDYh7,2CD6
ghillie brogues,,,Black,No,2340,585,23,Black,Black,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Gorgeous,Cool,formal; work,2,No,For sale,1.0.0,Yes,ShoesLowcutBrogues1,924,11477,eFrTYfFkrBdwoSecE,2CD5
ghillie brogues,,,Brown,No,2340,585,23,Brown,Brown,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Gorgeous,Cool,formal; work,3,No,For sale,1.0.0,Yes,ShoesLowcutBrogues0,924,6042,85Ro38Bbgo5G7rSLw,179A
gladiator sandals,,,Black,No,1800,450,51,Black,Black,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Free,Elegant,Elegant,everyday; fairy tale; comfy; vacation,1,No,For sale,1.0.0,Yes,ShoesSandalGladiator1,797,11251,sKQvzqzGvs2ykcSbz,2BF3
gladiator sandals,,,Red,No,1800,450,51,Red,Red,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Free,Elegant,Elegant,everyday; fairy tale; comfy; vacation,2,No,For sale,1.0.0,Yes,ShoesSandalGladiator2,797,11252,S5PcJMFPpTfkdsrBv,2BF4
gladiator sandals,,,Brown,No,1800,450,51,Brown,Brown,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,Summer,Free,Elegant,Elegant,everyday; fairy tale; comfy; vacation,3,No,For sale,1.0.0,Yes,ShoesSandalGladiator0,797,5620,b4X3xaeXEp9ChQQr5,15F4
gold-armor shoes,,,,Yes,NFS,40000,103,Yellow,Yellow,1x1,,,Crafting,,,,All Year,All Year,,Free,Gorgeous,Gorgeous,fairy tale; goth,1,No,Not for sale,1.0.0,Yes,ShoesKneeKnightGold,777,5524,HE5wbwjxnuqXWwuTq,1594
Hello Kitty shoes,,,,No,1200,300,201,White,Red,1x1,,,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,,,All Year,All Year,,Free,Cute,Cute,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,ShoesLowcutKitty0,1281,13167,9WTfqv6BzsXtevGoa,336F
Hero Boot Replicas,,,,No,3333,833,201,Yellow,Blue,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Active,Cool,sporty,1,No,Not in catalog,3.0.0,Yes,ShoesKneeReplica0,1544,1109,qx2S8pZpCcRANKj4v,0455
hi-tech sneakers,,,Pink,No,1260,315,51,Pink,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Cool,Active,outdoorsy; sporty,1,No,For sale,1.0.0,Yes,ShoesHighcutHightech1,814,10252,PtSjcthWToYvF8son,280C
hi-tech sneakers,,,Orange,No,1260,315,51,Orange,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cool,Active,outdoorsy; sporty,2,No,For sale,1.0.0,Yes,ShoesHighcutHightech0,814,5659,vjJoBSPAnnmMtGJui,161B
hi-tech sneakers,,,Green,No,1260,315,51,Green,Aqua,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cool,Active,outdoorsy; sporty,3,No,For sale,1.0.0,Yes,ShoesHighcutHightech2,814,10253,ZuFY68yoJCdmrLuWr,280D
hi-tech sneakers,,,Light blue,No,1260,315,51,Aqua,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,Summer; Winter,Free,Cool,Active,outdoorsy; sporty,4,No,For sale,1.0.0,Yes,ShoesHighcutHightech3,814,10254,xasZPBabpo9zFAYMR,280E
hi-tech sneakers,,,Blue,No,1260,315,51,Blue,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Cool,Active,outdoorsy; sporty,5,No,For sale,1.0.0,Yes,ShoesHighcutHightech4,814,10255,QdudohpJ9dc3hANJF,280F
high-tops,,,White,No,1080,270,51,White,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Active,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,ShoesHighcutSneaker7,938,10045,49789htHCpZsBFEYb,273D
high-tops,,,Gray,No,1080,270,51,Gray,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,ShoesHighcutSneaker0,938,2572,A6PJmQQbeWQc4ks8Q,0A0C
high-tops,,,Red,No,1080,270,51,Red,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Active,everyday; outdoorsy; sporty,3,No,For sale,1.0.0,Yes,ShoesHighcutSneaker5,938,10043,vQJchxGQbFYwCtRtG,273B
high-tops,,,Yellow,No,1080,270,51,Yellow,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,4,No,For sale,1.0.0,Yes,ShoesHighcutSneaker6,938,10044,oJLevZfue26fB7qbq,273C
high-tops,,,Green,No,1080,270,51,Green,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,5,No,For sale,1.0.0,Yes,ShoesHighcutSneaker2,938,10040,HsMaJWumxL4uY8voa,2738
high-tops,,,Blue,No,1080,270,51,Blue,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,6,No,For sale,1.0.0,Yes,ShoesHighcutSneaker3,938,10041,R26LoWHFtNPCiaQnT,2739
high-tops,,,Purple,No,1080,270,51,Purple,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Active,everyday; outdoorsy; sporty,7,No,For sale,1.0.0,Yes,ShoesHighcutSneaker4,938,10042,ddCRfjPN2Xq2KENQF,273A
high-tops,,,Brown,No,1080,270,51,Brown,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; outdoorsy; sporty,8,No,For sale,1.0.0,Yes,ShoesHighcutSneaker1,938,10039,6bXv8wbDiCDaRHXLb,2737
house slippers,,,Gray,No,490,122,51,Gray,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,comfy; vacation,1,No,For sale,1.0.0,Yes,ShoesSandalRoomborder0,785,5564,tZ2mLMoSBry5tTdA6,15BC
house slippers,,,Red,No,490,122,51,Red,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,comfy; vacation,2,No,For sale,1.0.0,Yes,ShoesSandalRoomborder6,785,10096,Hr7KzEdakoD9LEXNL,2770
house slippers,,,Pink,No,490,122,51,Pink,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,All Year,Free,Simple,Simple,comfy; vacation,3,No,For sale,1.0.0,Yes,ShoesSandalRoomborder2,785,10092,BdzMBFw9xgcZPh2cQ,276C
house slippers,,,Yellow,No,490,122,51,Yellow,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,comfy; vacation,4,No,For sale,1.0.0,Yes,ShoesSandalRoomborder3,785,10093,TBB5qAmPTjZHgLRgo,276D
house slippers,,,Green,No,490,122,51,Green,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,comfy; vacation,5,No,For sale,1.0.0,Yes,ShoesSandalRoomborder4,785,10094,6tfgHMCwmTrRZwiQQ,276E
house slippers,,,Blue,No,490,122,51,Aqua,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,comfy; vacation,6,No,For sale,1.0.0,Yes,ShoesSandalRoomborder5,785,10095,3ACsSJTCB2bWPwZqm,276F
house slippers,,,Navy blue,No,490,122,51,Blue,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,comfy; vacation,7,No,For sale,1.0.0,Yes,ShoesSandalRoomborder1,785,10091,TMeDiovzy92KvCgNT,276B
house slippers,,,Beige,No,490,122,51,Beige,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,comfy; vacation,8,No,For sale,1.0.0,Yes,ShoesSandalRoomborder7,785,10097,B7W2EXnB3QmMEgjbM,2771
Hylian boots,,,,No,1600,400,201,Brown,Beige,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Simple,Cool,fairy tale,1,No,Not in catalog,3.0.0,Yes,ShoesKneeHylia0,1535,1049,cJdpAgTjEZr4tTxM8,0419
jester's shoes,,,Black,No,1900,475,23,Black,Red,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,1,No,For sale,1.0.0,Yes,ShoesKneeClown1,801,11558,niQbfxs5g6937bDmP,2D26
jester's shoes,,,Red,No,1900,475,23,Red,Blue,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,2,No,For sale,1.0.0,Yes,ShoesKneeClown2,801,11559,uBt8KnMps2wigFd7x,2D27
jester's shoes,,,Green,No,1900,475,23,Green,Yellow,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,3,No,For sale,1.0.0,Yes,ShoesKneeClown3,801,11560,4i7swMp5oRyQE9rTH,2D28
jester's shoes,,,Purple,No,1900,475,23,Purple,Red,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,4,No,For sale,1.0.0,Yes,ShoesKneeClown0,801,5639,kFDPkeYy4wcHmPdbQ,1607
Kerokerokeroppi boots,,,,No,1400,350,201,Green,Green,1x1,,,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,,,All Year,All Year,,Free,Cute,Cool,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,ShoesLowcutKeroppi0,1297,13184,JEChKAgk4TwEtkX6w,3380
kiddie sneakers,,,Silver,No,700,175,23,Gray,Blue,1x1,,,Kicks; Kicks' Co-op,,,,All Year,All Year,,Free,Active,Active,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,ShoesHighcutSports4,864,10264,oxQ6Zq7k9LLPhxMyj,2818
